species,upper_id,lower_id,upper_group,lower_group,upper_label,lower_label,frequency_GHz,A_ul_s-1,A_tot_upper_s-1,branching_ratio,upper_ncrit_cm-3,Tk_K,partner,data_mode
CN,62,58,N=11,N=10,"N=11,J=10.5,F=9.5","N=10,J=9.5,F=10.5",1246.08921,5.13e-07,0.022622695,2.267634337995539e-05,200091362.72126272,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,62,60,N=11,N=10,"N=11,J=10.5,F=9.5","N=10,J=10.5,F=10.5",1243.82142,8.82e-07,0.022622695,3.8987397390098744e-05,200091362.72126272,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,62,61,N=11,N=10,"N=11,J=10.5,F=9.5","N=10,J=10.5,F=9.5",1243.80527,9.63e-05,0.022622695,0.004256787266061802,200091362.72126272,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,57,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=9.5,F=9.5",1246.12462,0.0223,0.022602433,0.9866194493309636,198521971.63714197,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,58,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=9.5,F=10.5",1246.10554,0.000205,0.022602433,0.009069820049903476,198521971.63714197,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,59,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=10.5,F=11.5",1243.8544,8.05e-07,0.022602433,3.561563483010877e-05,198521971.63714197,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,60,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=10.5,F=10.5",1243.83775,9.58e-05,0.022602433,0.0042384817599061125,198521971.63714197,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,61,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=10.5,F=9.5",1243.8216,8.28e-07,0.022602433,3.663322439668331e-05,198521971.63714197,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,64,58,N=11,N=10,"N=11,J=10.5,F=11.5","N=10,J=9.5,F=10.5",1246.12448,0.0225,0.022597766,0.9956736431379988,200205628.15727457,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,64,59,N=11,N=10,"N=11,J=10.5,F=11.5","N=10,J=10.5,F=11.5",1243.87334,9.7e-05,0.022597766,0.004292459705972706,200205628.15727457,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,64,60,N=11,N=10,"N=11,J=10.5,F=11.5","N=10,J=10.5,F=10.5",1243.85669,7.66e-07,0.022597766,3.38971560286092e-05,200205628.15727457,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,65,59,N=11,N=10,"N=11,J=11.5,F=12.5","N=10,J=10.5,F=11.5",1246.3418,0.0227,0.0227,1.0,201400973.96182194,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,66,59,N=11,N=10,"N=11,J=11.5,F=11.5","N=10,J=10.5,F=11.5",1246.35842,0.000171,0.022671,0.007542675664946407,199788024.8179221,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,66,60,N=11,N=10,"N=11,J=11.5,F=11.5","N=10,J=10.5,F=10.5",1246.34178,0.0225,0.022671,0.9924573243350535,199788024.8179221,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,67,59,N=11,N=10,"N=11,J=11.5,F=10.5","N=10,J=10.5,F=11.5",1246.37468,3.53e-07,0.022687353,1.555932946430551e-05,200978494.0679273,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,67,60,N=11,N=10,"N=11,J=11.5,F=10.5","N=10,J=10.5,F=10.5",1246.35803,0.000187,0.022687353,0.00824247764822983,200978494.0679273,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,67,61,N=11,N=10,"N=11,J=11.5,F=10.5","N=10,J=10.5,F=9.5",1246.34188,0.0225,0.022687353,0.9917419630223058,200978494.0679273,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,62,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=10.5,F=9.5",1359.20647,0.0291,0.029449262,0.9881402121384231,150782208.63637388,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,63,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=10.5,F=10.5",1359.19014,0.000243,0.029449262,0.008251480121980646,150782208.63637388,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,64,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=10.5,F=11.5",1359.1712,4.6e-07,0.029449262,1.5620085827617684e-05,150782208.63637388,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,66,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=11.5,F=11.5",1356.68612,8.02e-07,0.029449262,2.7233280073368223e-05,150782208.63637388,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,67,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=11.5,F=10.5",1356.66986,0.000105,0.029449262,0.0035654543736953407,150782208.63637388,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,63,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=10.5,F=10.5",1359.20649,0.0292,0.029529497000000002,0.9888417672674884,150024873.4932194,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,64,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=10.5,F=11.5",1359.18755,0.000223,0.029529497000000002,0.007551771030844176,150024873.4932194,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,65,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=11.5,F=12.5",1356.71909,7.38e-07,0.029529497000000002,2.4991959734363235e-05,150024873.4932194,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,66,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=11.5,F=11.5",1356.70247,0.000105,0.029529497000000002,0.003555766628872818,150024873.4932194,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,67,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=11.5,F=10.5",1356.68622,7.59e-07,0.029529497000000002,2.5703113060137798e-05,150024873.4932194,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,70,64,N=12,N=11,"N=12,J=11.5,F=12.5","N=11,J=10.5,F=11.5",1359.20637,0.0294,0.029506707,0.9963836357611847,150793446.19918576,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,70,65,N=12,N=11,"N=12,J=11.5,F=12.5","N=11,J=11.5,F=12.5",1356.73791,0.000106,0.029506707,0.0035924035847171966,150793446.19918576,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,70,66,N=12,N=11,"N=12,J=11.5,F=12.5","N=11,J=11.5,F=11.5",1356.72129,7.07e-07,0.029506707,2.3960654098066585e-05,150793446.19918576,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,71,65,N=12,N=11,"N=12,J=12.5,F=13.5","N=11,J=11.5,F=12.5",1359.4237,0.0295,0.0295,1.0,150207448.42798823,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,72,65,N=12,N=11,"N=12,J=12.5,F=12.5","N=11,J=11.5,F=12.5",1359.4403,0.000189,0.029489,0.006409169520838279,150429143.9398655,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,72,66,N=12,N=11,"N=12,J=12.5,F=12.5","N=11,J=11.5,F=11.5",1359.42368,0.0293,0.029489,0.9935908304791616,150429143.9398655,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,73,65,N=12,N=11,"N=12,J=12.5,F=11.5","N=11,J=11.5,F=12.5",1359.45664,3.27e-07,0.029504327,1.10831201131956e-05,150785941.84000334,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,73,66,N=12,N=11,"N=12,J=12.5,F=11.5","N=11,J=11.5,F=11.5",1359.44002,0.000204,0.029504327,0.006914240070617438,150785941.84000334,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,73,67,N=12,N=11,"N=12,J=12.5,F=11.5","N=11,J=11.5,F=10.5",1359.42376,0.0293,0.029504327,0.9930746768092693,150785941.84000334,40.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,3,1,N=1,N=0,"N=1,J=0.5,F=0.5","N=0,J=0.5,F=1.5",113.14416,1.05e-05,1.1789999999999999e-05,0.89058524173028,106943.71875792668,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,3,2,N=1,N=0,"N=1,J=0.5,F=0.5","N=0,J=0.5,F=0.5",113.12337,1.29e-06,1.1789999999999999e-05,0.10941475826972011,106943.71875792668,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,4,1,N=1,N=0,"N=1,J=0.5,F=1.5","N=0,J=0.5,F=1.5",113.19128,6.68e-06,1.182e-05,0.5651438240270727,109836.15825728505,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,4,2,N=1,N=0,"N=1,J=0.5,F=1.5","N=0,J=0.5,F=0.5",113.17049,5.14e-06,1.182e-05,0.43485617597292725,109836.15825728505,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,5,1,N=1,N=0,"N=1,J=1.5,F=2.5","N=0,J=0.5,F=1.5",113.49097,1.19e-05,1.19e-05,1.0,126029.18604984065,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,6,1,N=1,N=0,"N=1,J=1.5,F=1.5","N=0,J=0.5,F=1.5",113.50891,5.19e-06,1.193e-05,0.435037720033529,112340.36234979509,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,6,2,N=1,N=0,"N=1,J=1.5,F=1.5","N=0,J=0.5,F=0.5",113.48812,6.74e-06,1.193e-05,0.5649622799664711,112340.36234979509,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,7,1,N=1,N=0,"N=1,J=1.5,F=0.5","N=0,J=0.5,F=1.5",113.52043,1.3e-06,1.19e-05,0.10924369747899161,111374.16800144725,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,7,2,N=1,N=0,"N=1,J=1.5,F=0.5","N=0,J=0.5,F=0.5",113.49964,1.06e-05,1.19e-05,0.8907563025210085,111374.16800144725,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,3,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=0.5,F=0.5",226.66369,8.46e-05,0.00011383,0.7432135640867961,1027579.9612209143,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,4,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=0.5,F=1.5",226.61657,1.07e-05,0.00011383,0.09399982429939382,1027579.9612209143,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,6,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=1.5,F=1.5",226.29894,8.23e-06,0.00011383,0.07230079943775806,1027579.9612209143,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,7,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=1.5,F=0.5",226.28742,1.03e-05,0.00011383,0.090485812176052,1027579.9612209143,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,3,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=0.5,F=0.5",226.67931,5.27e-05,0.00011392,0.4626053370786517,1038109.9134208444,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,4,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=0.5,F=1.5",226.63219,4.26e-05,0.00011392,0.37394662921348315,1038109.9134208444,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,5,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=1.5,F=2.5",226.3325,4.55e-06,0.00011392,0.039940308988764044,1038109.9134208444,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,6,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=1.5,F=1.5",226.31454,9.9e-06,0.00011392,0.08690308988764045,1038109.9134208444,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,7,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=1.5,F=0.5",226.30304,4.17e-06,0.00011392,0.036604634831460675,1038109.9134208444,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,10,4,N=2,N=1,"N=2,J=1.5,F=2.5","N=1,J=0.5,F=1.5",226.65956,9.47e-05,0.00011396,0.830993330993331,1178459.0464168242,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,10,5,N=2,N=1,"N=2,J=1.5,F=2.5","N=1,J=1.5,F=2.5",226.35987,1.61e-05,0.00011396,0.14127764127764125,1178459.0464168242,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,10,6,N=2,N=1,"N=2,J=1.5,F=2.5","N=1,J=1.5,F=1.5",226.34193,3.16e-06,0.00011396,0.027729027729027727,1178459.0464168242,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,11,5,N=2,N=1,"N=2,J=2.5,F=3.5","N=1,J=1.5,F=2.5",226.87478,0.000114,0.000114,1.0,1287737.3921623968,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,12,4,N=2,N=1,"N=2,J=2.5,F=2.5","N=1,J=0.5,F=1.5",227.19182,1.45e-09,0.00011430144999999999,1.268575333033833e-05,1162950.8226204212,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,12,5,N=2,N=1,"N=2,J=2.5,F=2.5","N=1,J=1.5,F=2.5",226.89213,1.81e-05,0.00011430144999999999,0.1583531967442233,1162950.8226204212,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,12,6,N=2,N=1,"N=2,J=2.5,F=2.5","N=1,J=1.5,F=1.5",226.87419,9.62e-05,0.00011430144999999999,0.8416341175024464,1162950.8226204212,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,13,5,N=2,N=1,"N=2,J=2.5,F=1.5","N=1,J=1.5,F=2.5",226.90536,1.13e-06,0.00011433,0.009883670077844835,1207132.4679139636,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,13,6,N=2,N=1,"N=2,J=2.5,F=1.5","N=1,J=1.5,F=1.5",226.88742,2.73e-05,0.00011433,0.23878247179218054,1207132.4679139636,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,13,7,N=2,N=1,"N=2,J=2.5,F=1.5","N=1,J=1.5,F=0.5",226.8759,8.59e-05,0.00011433,0.7513338581299747,1207132.4679139636,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,8,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=1.5,F=0.5",340.03541,0.000289,0.00041252,0.7005720934742558,4223342.557955537,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,9,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=1.5,F=1.5",340.01963,9.27e-05,0.00041252,0.22471637738776304,4223342.557955537,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,10,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=1.5,F=2.5",339.99226,3.89e-06,0.00041252,0.009429845825656938,4223342.557955537,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,12,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=2.5,F=2.5",339.46,4.33e-06,0.00041252,0.010496460777659266,4223342.557955537,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,13,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=2.5,F=1.5",339.44678,2.26e-05,0.00041252,0.05478522253466499,4223342.557955537,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,9,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=1.5,F=1.5",340.03541,0.000323,0.00041213999999999997,0.7837142718493716,4065652.629837557,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,10,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=1.5,F=2.5",340.00813,6.2e-05,0.00041213999999999997,0.1504343184354831,4065652.629837557,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,11,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=2.5,F=3.5",339.49321,2.99e-06,0.00041213999999999997,0.007254816324549911,4065652.629837557,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,12,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=2.5,F=2.5",339.4759,2.12e-05,0.00041213999999999997,0.05143883146503616,4065652.629837557,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,13,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=2.5,F=1.5",339.46264,2.95e-06,0.00041213999999999997,0.007157761925559277,4065652.629837557,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,16,10,N=3,N=2,"N=3,J=2.5,F=3.5","N=2,J=1.5,F=2.5",340.03155,0.000384,0.00041173,0.9326500376460302,4514215.062425348,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,16,11,N=3,N=2,"N=3,J=2.5,F=3.5","N=2,J=2.5,F=3.5",339.51664,2.54e-05,0.00041173,0.06169091394846137,4514215.062425348,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,16,12,N=3,N=2,"N=3,J=2.5,F=3.5","N=2,J=2.5,F=2.5",339.49929,2.33e-06,0.00041173,0.005659048405508464,4514215.062425348,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,17,11,N=3,N=2,"N=3,J=3.5,F=4.5","N=2,J=2.5,F=3.5",340.24777,0.000413,0.000413,1.0,4747925.815128628,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,18,11,N=3,N=2,"N=3,J=3.5,F=3.5","N=2,J=2.5,F=3.5",340.26495,3.35e-05,0.0004135,0.08101571946795647,4407701.273499887,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,18,12,N=3,N=2,"N=3,J=3.5,F=3.5","N=2,J=2.5,F=2.5",340.24777,0.00038,0.0004135,0.9189842805320435,4407701.273499887,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,19,11,N=3,N=2,"N=3,J=3.5,F=2.5","N=2,J=2.5,F=3.5",340.27912,9.27e-07,0.000412727,0.002246036726455987,4578924.2173491055,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,19,12,N=3,N=2,"N=3,J=3.5,F=2.5","N=2,J=2.5,F=2.5",340.26177,4.48e-05,0.000412727,0.10854632723325587,4578924.2173491055,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,19,13,N=3,N=2,"N=3,J=3.5,F=2.5","N=2,J=2.5,F=1.5",340.24854,0.000367,0.000412727,0.8892076360402881,4578924.2173491055,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,14,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=2.5,F=1.5",453.39147,0.000869,0.0010138599999999999,0.8571203124691773,11072691.565606155,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,15,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=2.5,F=2.5",453.3756,0.000107,0.0010138599999999999,0.105537253664214,11072691.565606155,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,16,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=2.5,F=3.5",453.35218,2.24e-06,0.0010138599999999999,0.002209378020634013,11072691.565606155,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,18,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=3.5,F=3.5",452.60386,2.92e-06,0.0010138599999999999,0.0028800820626121953,11072691.565606155,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,19,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=3.5,F=2.5",452.58969,3.27e-05,0.0010138599999999999,0.0322529737833626,11072691.565606155,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,15,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=2.5,F=2.5",453.39161,0.000897,0.00101308,0.8854187231018281,10638973.503808007,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,16,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=2.5,F=3.5",453.36819,8.02e-05,0.00101308,0.07916452797409879,10638973.503808007,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,17,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=3.5,F=4.5",452.63697,2.23e-06,0.00101308,0.0022012081967860385,10638973.503808007,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,18,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=3.5,F=3.5",452.61987,3.14e-05,0.00101308,0.030994590752951395,10638973.503808007,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,19,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=3.5,F=2.5",452.6057,2.25e-06,0.00101308,0.0022209499743356892,10638973.503808007,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,22,16,N=4,N=3,"N=4,J=3.5,F=4.5","N=3,J=2.5,F=3.5",453.38992,0.000977,0.00101336,0.964119365279861,11464736.02412557,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,22,17,N=4,N=3,"N=4,J=3.5,F=4.5","N=3,J=3.5,F=4.5",452.6587,3.45e-05,0.00101336,0.03404515670640246,11464736.02412557,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,22,18,N=4,N=3,"N=4,J=3.5,F=4.5","N=3,J=3.5,F=3.5",452.64161,1.86e-06,0.00101336,0.0018354780137364805,11464736.02412557,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,23,17,N=4,N=3,"N=4,J=4.5,F=5.5","N=3,J=3.5,F=4.5",453.60668,0.00102,0.00102,1.0,11843663.948725639,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,24,17,N=4,N=3,"N=4,J=4.5,F=4.5","N=3,J=3.5,F=4.5",453.62363,4.99e-05,0.0010149,0.04916740565572963,11170167.71150746,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,24,18,N=4,N=3,"N=4,J=4.5,F=4.5","N=3,J=3.5,F=3.5",453.60654,0.000965,0.0010149,0.9508325943442704,11170167.71150746,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,25,17,N=4,N=3,"N=4,J=4.5,F=3.5","N=3,J=3.5,F=4.5",453.6384,7.77e-07,0.0010151770000000001,0.0007653837705148954,11554185.03020396,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,25,18,N=4,N=3,"N=4,J=4.5,F=3.5","N=3,J=3.5,F=3.5",453.62131,6.24e-05,0.0010151770000000001,0.06146711361664024,11554185.03020396,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,25,19,N=4,N=3,"N=4,J=4.5,F=3.5","N=3,J=3.5,F=2.5",453.60713,0.000952,0.0010151770000000001,0.9377675026128448,11554185.03020396,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,20,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=3.5,F=2.5",566.73075,0.00186,0.00202894,0.9167348467672776,22664310.09224876,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,21,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=3.5,F=3.5",566.71474,0.000123,0.00202894,0.06062278825396513,22664310.09224876,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,22,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=3.5,F=4.5",566.693,1.54e-06,0.00202894,0.0007590170236675309,22664310.09224876,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,24,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=4.5,F=4.5",565.72807,2.2e-06,0.00202894,0.0010843100338107585,22664310.09224876,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,25,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=4.5,F=3.5",565.71331,4.22e-05,0.00202894,0.020799037921279094,22664310.09224876,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,21,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=3.5,F=3.5",566.73084,0.00188,0.00202279,0.9294093801136054,21912740.60156426,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,22,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=3.5,F=4.5",566.70911,9.81e-05,0.00202279,0.048497372441034414,21912740.60156426,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,23,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=4.5,F=5.5",565.76113,1.78e-06,0.00202279,0.0008799727109586264,21912740.60156426,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,24,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=4.5,F=4.5",565.74418,4.11e-05,0.00202279,0.020318471022696377,21912740.60156426,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,25,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=4.5,F=3.5",565.72941,1.81e-06,0.00202279,0.0008948037117051202,21912740.60156426,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,28,22,N=5,N=4,"N=5,J=4.5,F=5.5","N=4,J=3.5,F=4.5",566.7299,0.00198,0.00202504,0.9777584640303401,23042513.38299369,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,28,23,N=5,N=4,"N=5,J=4.5,F=5.5","N=4,J=4.5,F=5.5",565.78192,4.35e-05,0.00202504,0.021481057164302927,23042513.38299369,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,28,24,N=5,N=4,"N=5,J=4.5,F=5.5","N=4,J=4.5,F=4.5",565.76498,1.54e-06,0.00202504,0.0007604788053569312,23042513.38299369,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,29,23,N=5,N=4,"N=5,J=5.5,F=6.5","N=4,J=4.5,F=5.5",566.94689,0.00203,0.00203,1.0,23453023.35389206,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,30,23,N=5,N=4,"N=5,J=5.5,F=5.5","N=4,J=4.5,F=5.5",566.96375,6.68e-05,0.0020268,0.03295835800276298,22565083.05778379,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,30,24,N=5,N=4,"N=5,J=5.5,F=5.5","N=4,J=4.5,F=4.5",566.9468,0.00196,0.0020268,0.967041641997237,22565083.05778379,45.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
